COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP19M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880503;C100;2012;9;25;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.85363542814187;1;M;01;Z;11;2;ZZ;2;B;10;1;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;C112;2012;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;1;2;Z;3;1;6;2;0;0;1;1;2;0;0;0;0;0;1;3;0;3;1;2;1.16470671990516;1;M;02;Z;11;2;ZZ;2;B;21;3;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;C109;2009;9;40;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;1.16470671990516;1;M;05;Z;11;2;ZZ;1;A;10;6;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880503;C112;2012;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;1;2;1;1;2;2;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;2;1.16470671990516;1;M;02;Z;11;2;ZZ;2;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;B11;2015;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;ZZ;2;2;3;Z;2;2;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;3.73761703318696;4;M;01;9;11;2;ZZ;2;B;21;1;22;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C113;2016;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;7;1;6;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;1.16470671990516;3;M;03;Z;11;2;ZZ;1;A;21;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;A12;2012;9;40;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;2;2;Z;3;2;3;0;0;1;1;2;1;0;1;0;0;0;1;3;2;1;1;1;3.73761703318696;1;M;04;Z;11;2;ZZ;2;B;10;4;11;1;5;770311;1;1;1;Z
77288;ZZZZZ;772880503;C110;2016;9;40;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.16470671990516;3;M;02;Z;11;2;ZZ;2;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C109;0000;0;YY;999;99;1;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.16469625369128;Y;M;01;Y;11;2;ZZ;Y;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;C109;2013;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;2;0;2;2;2;2;2;1;0;0;1;0;2;4;2;2;2;1;1.16470671990516;3;M;05;Z;11;2;ZZ;2;A;21;6;11;2;4;770311;2;1;2;Z
77288;ZZZZZ;772880503;C109;2011;9;25;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;22;1;2;Z;3;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.16470671990516;1;M;03;Z;11;2;ZZ;2;B;10;3;11;1;5;770311;1;1;2;Z
77288;ZZZZZ;772880503;C112;2013;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;1;B;10;3;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;C2014;2015;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;2;Z;2;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;01;Z;11;2;ZZ;1;B;21;1;11;1;4;770311;3;2;3;Z
77288;ZZZZZ;772880503;C113;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;15;1;2;Z;7;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.16470671990516;9;M;02;Z;11;2;ZZ;1;B;21;3;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;C112;2012;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;1;2;Z;3;1;6;0;2;2;2;2;2;1;0;0;1;0;2;4;2;2;1;2;1.16470671990516;1;M;03;Z;11;2;ZZ;1;A;10;4;11;1;5;770311;3;2;2;Z
77288;ZZZZZ;772880503;C100;2015;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;4;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;1;A;21;3;11;1;5;770311;3;2;2;Z
77288;ZZZZZ;772880503;B12;2009;9;25;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;0;0;4.43439557041264;1;M;02;1;11;2;ZZ;2;A;22;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C109;2013;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;0;3;2;0;1.16470671990516;4;M;03;Z;11;2;ZZ;2;B;21;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;B12;2015;9;40;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.85363542814187;1;M;03;Z;11;2;ZZ;2;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;B12;2014;9;80;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;3.85363542814187;1;M;03;Z;11;2;ZZ;2;B;21;4;11;2;2;770311;3;2;0;Z
77288;ZZZZZ;772880503;B12;2013;9;25;004;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.85363542814187;1;M;01;Z;11;2;ZZ;1;B;21;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;A12;2015;9;25;001;00;2;Z;Z;H;1;Z;4;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;5;1;0;1;0;0;0;3;5;4;1;0;1;1.16470671990516;1;M;03;2;11;2;ZZ;1;A;10;3;12;Z;Z;770311;4;1;2;Z
77288;ZZZZZ;772880503;C109;2009;9;25;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;2;2;2;2;2;1;0;0;1;0;2;4;3;1;1;1;1.16470671990516;1;M;03;2;11;2;ZZ;1;A;10;4;12;Z;Z;770311;3;2;2;Z
77288;ZZZZZ;772880503;C109;2015;9;65;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;1.16470671990516;5;M;03;0;11;2;ZZ;1;A;10;4;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;C109;2009;9;25;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;01;Z;11;2;ZZ;1;B;10;2;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;C2015;2016;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;1;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C2016;2018;9;25;000;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;3;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;1.16470671990516;4;M;02;Z;11;2;ZZ;1;B;21;3;11;1;5;770311;3;2;2;Z
77288;ZZZZZ;772880503;A12;2005;9;55;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;4.80743177190952;1;M;04;2;11;2;ZZ;2;B;21;5;12;Z;Z;770311;1;1;0;Z
77288;ZZZZZ;772880503;B11;2017;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;2;2;0;0;0;0;0;1;2;0;2;0;0;4.43439557041264;2;M;03;1;11;2;ZZ;2;B;21;3;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C113;2014;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.16470671990516;4;M;03;Z;11;2;ZZ;2;B;21;4;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880503;B12;2000;9;40;017;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.85363542814187;1;M;01;Z;11;2;ZZ;2;B;10;1;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;2010;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;1;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.49606782981573;1;M;02;Z;11;2;ZZ;2;B;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;2010;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.49606782981573;1;M;02;9;11;2;ZZ;1;B;22;1;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C100;2003;9;25;011;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;2;0;1;1;3.49606782981573;1;M;01;1;11;2;ZZ;1;B;21;2;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;C2015;2015;9;40;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.16470671990516;1;M;02;2;11;2;ZZ;1;B;10;2;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;B12;2006;9;40;011;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.85363542814187;1;M;01;0;11;2;ZZ;1;B;21;2;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;C109;2009;9;25;008;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;1;1;2;2;2;2;0;0;0;0;0;2;4;3;1;2;2;1.16470671990516;1;M;04;Z;11;2;ZZ;2;A;10;4;11;1;5;770311;2;1;2;Z
77288;ZZZZZ;772880503;C100;2015;9;20;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;11;1;2;3;3;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1.16470671990516;2;M;03;Z;11;2;ZZ;2;B;21;3;11;2;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;C109;2009;9;55;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1.16470671990516;1;M;02;2;11;2;ZZ;2;B;10;3;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;C112;2013;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;2;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;2017;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;2;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.43439557041264;4;M;03;Z;11;2;ZZ;1;B;10;4;11;2;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;B11;1994;8;80;024;04;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.43439557041264;1;M;03;9;11;0;ZZ;2;A;10;3;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C100;2014;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.73761703318696;1;M;04;Z;11;2;ZZ;1;B;10;4;11;1;5;770311;1;2;1;Z
77288;ZZZZZ;772880503;B12;2001;9;55;015;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;22;2;2;Z;4;2;6;0;0;0;0;3;0;0;1;1;0;1;2;3;1;2;2;0;3.73761703318696;1;M;04;Z;11;2;ZZ;1;A;10;5;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;C2015;2016;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;2;0;1.16470671990516;1;M;03;Z;11;2;ZZ;2;A;10;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;2016;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.85363542814187;5;M;03;Z;11;2;ZZ;1;B;21;4;11;1;4;770311;2;2;1;Z
77288;ZZZZZ;772880503;B12;1990;8;80;027;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.85363542814187;1;M;03;0;11;2;ZZ;2;B;10;4;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;A11;2007;9;55;011;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;1;0;0;0;4;1;0;1;0;0;0;3;4;2;2;3;1;1.16470671990516;1;M;10;Z;11;2;ZZ;1;A;10;7;11;1;4;770311;1;1;3;Z
77288;ZZZZZ;772880503;C109;2012;9;25;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;3;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;1.16470671990516;1;M;03;Z;11;2;ZZ;1;B;10;4;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880503;C100;1997;8;40;021;04;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;3;0;0;1;1;0;0;2;3;1;2;2;0;4.43439557041264;1;M;04;Z;11;2;ZZ;1;B;21;5;11;1;4;770311;3;2;3;Z
77288;ZZZZZ;772880503;C112;2016;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.16470671990516;1;M;04;Z;11;2;ZZ;1;B;21;5;11;1;5;770311;3;2;2;Z
77288;ZZZZZ;772880503;C112;2014;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;1;1;6;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;1;A;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;2002;9;40;012;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.49606782981573;1;M;02;Z;11;2;ZZ;1;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C109;2015;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;0;3;3;3;1;3;0;0;0;0;0;1;4;3;1;1;3;1.16470671990516;3;M;04;Z;11;2;ZZ;2;B;21;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C112;2012;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;22;2;2;Z;1;1;6;0;2;2;2;2;2;0;0;0;0;0;2;4;1;3;2;2;3.85363542814187;1;M;04;Z;11;2;ZZ;1;A;30;4;11;1;1;770311;2;2;1;Z
77288;ZZZZZ;772880503;B12;2016;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;4;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4.43439557041264;1;M;04;Z;11;2;ZZ;1;B;10;5;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880503;C109;2010;9;55;008;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;03;Z;11;2;ZZ;1;B;10;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;1995;8;55;020;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;4.80743177190952;1;M;02;0;11;2;ZZ;2;B;10;3;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C109;2009;9;40;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;1.16470671990516;1;M;03;Z;11;2;ZZ;1;A;10;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;B11;1956;4;80;058;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.49606782981573;1;M;03;0;11;2;ZZ;2;B;10;4;21;Z;Z;770311;1;1;0;Z
77288;ZZZZZ;772880503;A12;1970;6;80;047;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.85363542814187;1;M;04;9;11;2;ZZ;2;B;10;4;21;Z;Z;770311;3;1;0;Z
77288;ZZZZZ;772880503;B12;2008;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.49606782981573;1;M;03;Z;11;2;ZZ;2;A;10;3;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;C113;2013;9;65;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.16470671990516;1;M;02;0;11;2;ZZ;2;B;21;3;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;C113;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;1;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C2015;2015;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.16470671990516;1;M;02;Z;11;2;ZZ;2;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;C109;2009;9;80;008;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.16470671990516;1;M;02;0;11;2;ZZ;2;B;30;3;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;B12;2012;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;3;1;6;0;1;1;1;2;1;1;0;0;1;0;1;3;1;2;1;0;3.49606782981573;1;M;03;Z;11;2;ZZ;1;B;22;4;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;A12;2001;9;40;017;03;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;1;Z;2;2;3;1;1;2;2;4;4;0;0;0;0;0;3;6;3;3;2;1;4.43439557041264;1;M;02;Z;11;1;ZZ;1;A;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;B12;2005;9;55;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;1;Z;1;2;3;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;4.43439557041264;1;M;02;Z;11;2;ZZ;2;B;22;2;11;2;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;C109;2011;9;40;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;3;1;1;1;2;2;2;0;0;0;0;0;2;4;3;1;2;2;1.16470671990516;1;M;05;Z;11;2;ZZ;1;A;21;5;11;1;3;770311;1;1;1;Z
77288;ZZZZZ;772880503;B12;2017;9;55;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.16470671990516;1;M;01;Z;11;2;ZZ;1;B;23;1;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;C109;2014;9;40;004;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;4;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.16470671990516;1;M;03;Z;11;2;ZZ;2;A;21;4;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;B11;0000;0;YY;999;99;1;Z;Z;H;2;Z;1;Z;Z;6;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.85360079884685;Y;M;04;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;B12;2011;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;2;Z;3;1;6;0;2;2;2;2;2;1;0;0;2;0;1;4;2;2;1;1;3.85363542814187;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;B12;2016;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;2;2;2;2;3;2;0;0;2;0;1;4;2;2;0;0;3.85363542814187;2;M;03;2;11;2;ZZ;1;A;21;5;12;Z;Z;770311;1;2;0;Z
77288;ZZZZZ;772880503;B12;2016;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;1;6;1;4;5;5;2;5;4;0;0;4;0;1;7;4;3;0;2;3.85363542814187;4;M;05;1;11;2;ZZ;1;A;21;5;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;B12;2015;9;65;002;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;1;0;0;0;2;1;1;0;0;3.85363542814187;1;M;05;0;11;2;ZZ;2;A;10;6;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;C100;2013;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;3.49606782981573;1;M;02;1;11;2;ZZ;2;B;22;3;12;Z;Z;770311;3;2;0;Z
